country_code,indicator,year,value
SLV,WHOSIS_000015,2006,22.72749244
SEN,WHOSIS_000015,2009,17.47574619
UGA,WHOSIS_000015,2013,17.1133266
GIN,WHOSIS_000015,2011,15.76782089
GNB,WHOSIS_000015,2002,13.09079498
EUR,WHOSIS_000015,2008,20.9001653
EUR,WHOSIS_000015,2000,19.56422113
SYC,WHOSIS_000015,2017,19.37562572
HTI,WHOSIS_000015,2009,15.67855504
GIN,WHOSIS_000015,2020,16.11171304
HND,WHOSIS_000015,2000,19.30345647
BRB,WHOSIS_000015,2018,21.24328024
BEL,WHOSIS_000015,2019,24.23248296
PSE,WHOSIS_000015,2002,17.21468452
AUT,WHOSIS_000015,2018,23.90743324
EST,WHOSIS_000015,2009,20.57620227
AMR,WHOSIS_000015,2002,21.21454887
AMR,WHOSIS_000015,2020,21.09923149
GRC,WHOSIS_000015,2004,22.48662551
COL,WHOSIS_000015,2021,20.14530963
PER,WHOSIS_000015,2015,25.14199023
SWZ,WHOSIS_000015,2015,13.33472262
SEAR,WHOSIS_000015,2002,17.65764782
LUX,WHOSIS_000015,2006,22.79234662
USA,WHOSIS_000015,2002,21.55708731
BOL,WHOSIS_000015,2016,19.17060106
ETH,WHOSIS_000015,2010,17.08136836
ESP,WHOSIS_000015,2006,23.79542407
EGY,WHOSIS_000015,2001,17.34438465
COD,WHOSIS_000015,2013,15.35554272
KAZ,WHOSIS_000015,2007,16.57428602
SEN,WHOSIS_000015,2018,17.86603568
PHL,WHOSIS_000015,2008,18.00631923
DZA,WHOSIS_000015,2006,20.58379302
TCD,WHOSIS_000015,2021,15.45576475
TUN,WHOSIS_000015,2018,21.60294352
WB_UMI,WHOSIS_000015,2018,20.70993201
COM,WHOSIS_000015,2015,17.89304482
LCA,WHOSIS_000015,2005,20.66558891
HTI,WHOSIS_000015,2012,15.83719866
LVA,WHOSIS_000015,2015,20.33161742
TLS,WHOSIS_000015,2017,18.0518859
URY,WHOSIS_000015,2001,20.52407149
JAM,WHOSIS_000015,2005,18.57297005
THA,WHOSIS_000015,2014,23.44142809
NER,WHOSIS_000015,2003,16.05078251
JAM,WHOSIS_000015,2014,18.49317855
MKD,WHOSIS_000015,2017,19.45171463
VCT,WHOSIS_000015,2017,20.69538658
COL,WHOSIS_000015,2019,22.68776373
TGO,WHOSIS_000015,2000,15.27254592
ESP,WHOSIS_000015,2008,23.95458853
LUX,WHOSIS_000015,2010,23.71718739
MDA,WHOSIS_000015,2004,14.95393077
LSO,WHOSIS_000015,2003,12.38736426
GTM,WHOSIS_000015,2007,20.7031876
SOM,WHOSIS_000015,2010,12.14826035
BHR,WHOSIS_000015,2021,17.76053137
CMR,WHOSIS_000015,2006,15.02041683
ISR,WHOSIS_000015,2004,22.76167699
WB_UMI,WHOSIS_000015,2016,20.42318966
MEX,WHOSIS_000015,2003,21.36660844
BFA,WHOSIS_000015,2014,16.25883907
SEN,WHOSIS_000015,2021,16.84282873
FSM,WHOSIS_000015,2003,15.42946212
GBR,WHOSIS_000015,2018,23.6076617
LSO,WHOSIS_000015,2006,11.30444927
BWA,WHOSIS_000015,2015,16.56266706
YEM,WHOSIS_000015,2020,16.76992435
DZA,WHOSIS_000015,2020,19.25243999
TCD,WHOSIS_000015,2002,14.62164789
GEO,WHOSIS_000015,2001,18.60597369
DJI,WHOSIS_000015,2019,17.45210462
EUR,WHOSIS_000015,2010,21.22981335
MDG,WHOSIS_000015,2004,15.05447381
HND,WHOSIS_000015,2011,18.07855391
IRL,WHOSIS_000015,2020,24.00120871
ESP,WHOSIS_000015,2021,24.94618252
KAZ,WHOSIS_000015,2003,15.77417231
UZB,WHOSIS_000015,2015,16.05970101
AFR,WHOSIS_000015,2021,16.74570321
MYS,WHOSIS_000015,2000,18.31633926
SWE,WHOSIS_000015,2010,23.66458275
VCT,WHOSIS_000015,2001,19.73597812
IDN,WHOSIS_000015,2011,17.45176851
BLR,WHOSIS_000015,2012,18.52868055
QAT,WHOSIS_000015,2019,21.83192429
COD,WHOSIS_000015,2020,15.50995708
MLI,WHOSIS_000015,2013,16.60667196
VNM,WHOSIS_000015,2010,18.86440341
CAN,WHOSIS_000015,2014,24.55810134
USA,WHOSIS_000015,2018,23.14374105
SLE,WHOSIS_000015,2010,15.28737428
SEAR,WHOSIS_000015,2005,17.90499129
CHE,WHOSIS_000015,2002,23.50414462
SGP,WHOSIS_000015,2018,25.5168368
SLE,WHOSIS_000015,2003,14.90921853
RUS,WHOSIS_000015,2020,18.14248447
SRB,WHOSIS_000015,2018,19.6707062
PAN,WHOSIS_000015,2017,23.4626212
TTO,WHOSIS_000015,2019,21.44475675
RUS,WHOSIS_000015,2006,16.92295401
MNG,WHOSIS_000015,2017,17.93106703
MUS,WHOSIS_000015,2006,18.54020627
KWT,WHOSIS_000015,2000,22.1256224
WB_LMI,WHOSIS_000015,2018,18.61898919
SOM,WHOSIS_000015,2002,12.4863408
AZE,WHOSIS_000015,2004,16.3426233
PHL,WHOSIS_000015,2003,18.3450492
PAK,WHOSIS_000015,2001,16.37050241
BOL,WHOSIS_000015,2019,19.4172602
DEU,WHOSIS_000015,2007,22.91708163
RWA,WHOSIS_000015,2006,15.95027852
HUN,WHOSIS_000015,2006,19.19914341
ARM,WHOSIS_000015,2011,18.72931908
TKM,WHOSIS_000015,2003,16.82885814
BLZ,WHOSIS_000015,2017,21.71659832
ZWE,WHOSIS_000015,2001,13.3613659
SEN,WHOSIS_000015,2004,16.99246836
CZE,WHOSIS_000015,2001,19.50988248
KOR,WHOSIS_000015,2001,20.77835166
CZE,WHOSIS_000015,2007,20.59094458
AFG,WHOSIS_000015,2021,13.68496051
PRI,WHOSIS_000015,2002,22.71047462
SRB,WHOSIS_000015,2020,18.53718525
SAU,WHOSIS_000015,2019,20.65075057
GIN,WHOSIS_000015,2019,16.57829933
MYS,WHOSIS_000015,2021,18.34886282
EUR,WHOSIS_000015,2021,20.8521152
USA,WHOSIS_000015,2015,23.07017458
NAM,WHOSIS_000015,2007,14.93012996
COM,WHOSIS_000015,2009,17.37223136
AZE,WHOSIS_000015,2008,16.31580142
DEU,WHOSIS_000015,2001,22.01025714
OMN,WHOSIS_000015,2003,18.50330057
BGD,WHOSIS_000015,2021,19.72867396
CUB,WHOSIS_000015,2007,22.14384212
MKD,WHOSIS_000015,2020,17.96674206
FRA,WHOSIS_000015,2006,24.18513392
AGO,WHOSIS_000015,2016,16.43183921
FRA,WHOSIS_000015,2012,24.84368773
LUX,WHOSIS_000015,2019,24.72596863
LKA,WHOSIS_000015,2000,19.17703631
GHA,WHOSIS_000015,2010,15.88577074
UZB,WHOSIS_000015,2017,16.64488067
LBN,WHOSIS_000015,2005,21.42591166
DEU,WHOSIS_000015,2020,23.37829165
PAK,WHOSIS_000015,2002,16.41466951
MAR,WHOSIS_000015,2002,19.16340598
SDN,WHOSIS_000015,2003,17.70471358
PAK,WHOSIS_000015,2014,17.55845601
CHN,WHOSIS_000015,2002,18.07012865
TCD,WHOSIS_000015,2018,15.97385715
BFA,WHOSIS_000015,2021,16.13905282
JOR,WHOSIS_000015,2021,19.96338638
MDV,WHOSIS_000015,2011,18.85293132
UZB,WHOSIS_000015,2020,16.69318984
SGP,WHOSIS_000015,2001,22.09042188
AMR,WHOSIS_000015,2000,21.02492235
KIR,WHOSIS_000015,2012,14.68674742
PAN,WHOSIS_000015,2020,22.40356464
WB_HI,WHOSIS_000015,2009,23.44715555
CMR,WHOSIS_000015,2004,14.81839383
UKR,WHOSIS_000015,2001,16.92651053
TCD,WHOSIS_000015,2009,15.18762731
COG,WHOSIS_000015,2013,15.10236355
CZE,WHOSIS_000015,2021,20.29379578
IRN,WHOSIS_000015,2003,20.6139004
BFA,WHOSIS_000015,2003,15.45671804
UGA,WHOSIS_000015,2010,16.53057072
FIN,WHOSIS_000015,2014,23.73822578
ATG,WHOSIS_000015,2020,21.91241034
LBR,WHOSIS_000015,2020,16.56707091
LSO,WHOSIS_000015,2000,13.11505259
BRN,WHOSIS_000015,2016,20.52098334
SRB,WHOSIS_000015,2016,19.57207394
LAO,WHOSIS_000015,2019,17.48365776
COL,WHOSIS_000015,2015,22.26884127
POL,WHOSIS_000015,2001,19.47993207
BTN,WHOSIS_000015,2004,19.12674888
PRT,WHOSIS_000015,2013,23.62112211
ARE,WHOSIS_000015,2013,23.23731523
FSM,WHOSIS_000015,2007,15.61289233
PAN,WHOSIS_000015,2005,21.96652422
IRL,WHOSIS_000015,2003,21.31745218
SYR,WHOSIS_000015,2014,18.33043971
CZE,WHOSIS_000015,2006,20.37012771
PRI,WHOSIS_000015,2007,23.51615713
TGO,WHOSIS_000015,2011,15.44064207
PRK,WHOSIS_000015,2019,18.85982707
DJI,WHOSIS_000015,2016,17.24724264
DOM,WHOSIS_000015,2010,22.04320431
IRN,WHOSIS_000015,2021,19.86259757
DNK,WHOSIS_000015,2015,23.16551588
LAO,WHOSIS_000015,2002,15.07064869
CRI,WHOSIS_000015,2019,24.52394691
GMB,WHOSIS_000015,2008,16.08779134
SOM,WHOSIS_000015,2017,13.40024831
ALB,WHOSIS_000015,2016,21.15339455
ISL,WHOSIS_000015,2010,23.91500651
NAM,WHOSIS_000015,2004,13.85290835
BRA,WHOSIS_000015,2012,20.8304332
TGO,WHOSIS_000015,2017,16.12903414
BTN,WHOSIS_000015,2016,20.02003046
SYC,WHOSIS_000015,2011,19.65445077
ERI,WHOSIS_000015,2009,14.03012581
MDA,WHOSIS_000015,2011,16.88973169
MWI,WHOSIS_000015,2011,15.10250553
GRC,WHOSIS_000015,2002,22.21990567
MOZ,WHOSIS_000015,2015,14.34935043
DNK,WHOSIS_000015,2011,22.60068113
GLOBAL,WHOSIS_000015,2020,20.31078805
ZMB,WHOSIS_000015,2020,15.41820958
LBY,WHOSIS_000015,2006,20.84415146
COG,WHOSIS_000015,2009,14.70927291
MLT,WHOSIS_000015,2006,22.13520244
CRI,WHOSIS_000015,2013,24.61722663
LCA,WHOSIS_000015,2013,22.63059385
KAZ,WHOSIS_000015,2009,17.46293044
PRY,WHOSIS_000015,2016,21.05881883
AZE,WHOSIS_000015,2011,17.24488143
BIH,WHOSIS_000015,2000,19.79303421
LUX,WHOSIS_000015,2021,24.73060423
KAZ,WHOSIS_000015,2002,16.1154948
IND,WHOSIS_000015,2020,17.79218363
LTU,WHOSIS_000015,2006,18.97793518
STP,WHOSIS_000015,2006,17.06413912
KAZ,WHOSIS_000015,2005,16.20265983
NOR,WHOSIS_000015,2000,21.96924156
YEM,WHOSIS_000015,2017,18.15548194
HTI,WHOSIS_000015,2015,15.99896352
KGZ,WHOSIS_000015,2005,16.45346184
CAN,WHOSIS_000015,2015,24.60803247
ROU,WHOSIS_000015,2017,20.00350687
MKD,WHOSIS_000015,2012,18.73907626
JAM,WHOSIS_000015,2012,19.30134191
LCA,WHOSIS_000015,2012,22.93758731
AUT,WHOSIS_000015,2012,23.49102833
SLB,WHOSIS_000015,2016,15.37207768
COM,WHOSIS_000015,2000,16.08873554
SOM,WHOSIS_000015,2000,12.3495523
BEL,WHOSIS_000015,2013,23.35216324
SYC,WHOSIS_000015,2008,18.88247037
ARE,WHOSIS_000015,2014,23.18846757
AZE,WHOSIS_000015,2015,19.29013337
BGR,WHOSIS_000015,2010,18.94383823
BGR,WHOSIS_000015,2011,19.20269281
AZE,WHOSIS_000015,2020,18.55283539
MDV,WHOSIS_000015,2013,19.79138198
ZWE,WHOSIS_000015,2011,13.38925915
MKD,WHOSIS_000015,2016,19.29593214
SRB,WHOSIS_000015,2003,17.50157623
UZB,WHOSIS_000015,2008,13.97660606
GTM,WHOSIS_000015,2012,20.80917199
SLB,WHOSIS_000015,2017,15.41112377
TZA,WHOSIS_000015,2006,16.29563794
RWA,WHOSIS_000015,2019,17.8192019
BFA,WHOSIS_000015,2005,15.65484374
BRA,WHOSIS_000015,2021,19.40634436
HUN,WHOSIS_000015,2003,18.55118805
KOR,WHOSIS_000015,2018,25.62452987
OMN,WHOSIS_000015,2004,18.85308348
KGZ,WHOSIS_000015,2018,19.35570223
PSE,WHOSIS_000015,2007,17.41838613
POL,WHOSIS_000015,2016,21.84531516
TZA,WHOSIS_000015,2020,18.03812738
ESP,WHOSIS_000015,2000,22.70384836
EGY,WHOSIS_000015,2017,17.09733162
WB_LMI,WHOSIS_000015,2016,18.54866677
THA,WHOSIS_000015,2018,23.63635624
NOR,WHOSIS_000015,2008,23.22438213
FIN,WHOSIS_000015,2002,21.89239091
BLZ,WHOSIS_000015,2021,20.13150172
SLB,WHOSIS_000015,2000,14.64191781
NAM,WHOSIS_000015,2002,13.7934815
MNG,WHOSIS_000015,2004,15.57320555
ISR,WHOSIS_000015,2018,24.93214999
BRN,WHOSIS_000015,2014,20.71043906
EST,WHOSIS_000015,2010,20.74869909
GLOBAL,WHOSIS_000015,2007,19.7400608
ERI,WHOSIS_000015,2004,13.6385638
ECU,WHOSIS_000015,2019,22.83036148
CUB,WHOSIS_000015,2006,22.05880265
VEN,WHOSIS_000015,2004,21.50605416
JPN,WHOSIS_000015,2007,25.564088
MNG,WHOSIS_000015,2010,16.2748874
SYR,WHOSIS_000015,2011,18.67298523
IRN,WHOSIS_000015,2010,22.01746547
TTO,WHOSIS_000015,2020,20.98485859
MUS,WHOSIS_000015,2019,20.40198039
MNE,WHOSIS_000015,2020,19.07234207
BEL,WHOSIS_000015,2003,21.77311541
TJK,WHOSIS_000015,2012,18.10383306
SGP,WHOSIS_000015,2017,25.3094713
CHE,WHOSIS_000015,2014,25.078051
CZE,WHOSIS_000015,2019,22.07977594
MDV,WHOSIS_000015,2000,17.06357384
LKA,WHOSIS_000015,2013,20.4311079
CHN,WHOSIS_000015,2011,19.57748173
IND,WHOSIS_000015,2016,18.49319894
SGP,WHOSIS_000015,2002,22.21996497
SLB,WHOSIS_000015,2013,15.21241194
GRD,WHOSIS_000015,2006,16.44523606
CHN,WHOSIS_000015,2007,19.21618754
LTU,WHOSIS_000015,2021,19.48611306
GNB,WHOSIS_000015,2021,14.08423899
BEL,WHOSIS_000015,2021,24.01595852
TON,WHOSIS_000015,2012,18.65950686
GHA,WHOSIS_000015,2019,16.98544118
ESP,WHOSIS_000015,2017,25.00704743
SVN,WHOSIS_000015,2017,23.39396313
BFA,WHOSIS_000015,2019,16.76592288
IND,WHOSIS_000015,2011,18.15284685
SEN,WHOSIS_000015,2020,17.31450365
CMR,WHOSIS_000015,2000,14.78741412
DOM,WHOSIS_000015,2021,21.21347181
SUR,WHOSIS_000015,2016,20.8291493
ERI,WHOSIS_000015,2021,14.79115776
MNE,WHOSIS_000015,2009,19.63550588
SVK,WHOSIS_000015,2019,21.42842818
KGZ,WHOSIS_000015,2004,16.57166741
BIH,WHOSIS_000015,2016,20.64822841
MRT,WHOSIS_000015,2015,18.63411775
VCT,WHOSIS_000015,2009,20.99729901
LTU,WHOSIS_000015,2018,20.9112621
WSM,WHOSIS_000015,2010,17.64766607
GUY,WHOSIS_000015,2009,16.83618414
SVK,WHOSIS_000015,2009,19.78879295
IND,WHOSIS_000015,2012,18.21999703
SAU,WHOSIS_000015,2006,18.11693801
MLI,WHOSIS_000015,2009,16.54724521
ATG,WHOSIS_000015,2002,20.32311661
HND,WHOSIS_000015,2012,17.44150845
SRB,WHOSIS_000015,2011,18.82792968
GNB,WHOSIS_000015,2011,13.77086509
ZMB,WHOSIS_000015,2002,12.9541631
SSD,WHOSIS_000015,2000,15.22866015
KGZ,WHOSIS_000015,2008,17.20770496
AZE,WHOSIS_000015,2006,15.82773735
BGD,WHOSIS_000015,2013,20.52272121
NIC,WHOSIS_000015,2002,23.44081494
FSM,WHOSIS_000015,2005,15.52966587
CAF,WHOSIS_000015,2011,11.97062878
CRI,WHOSIS_000015,2020,24.18262046
ECU,WHOSIS_000015,2010,21.68420827
AUT,WHOSIS_000015,2001,22.30235161
ITA,WHOSIS_000015,2011,24.31603508
WB_UMI,WHOSIS_000015,2003,18.13635502
PNG,WHOSIS_000015,2004,16.06140276
NLD,WHOSIS_000015,2012,23.44576771
IRN,WHOSIS_000015,2005,21.08625606
LCA,WHOSIS_000015,2019,22.15591095
SLV,WHOSIS_000015,2005,22.34244534
ISR,WHOSIS_000015,2020,24.57953061
VEN,WHOSIS_000015,2021,19.55053401
KHM,WHOSIS_000015,2002,15.67780417
COG,WHOSIS_000015,2002,13.50849138
BIH,WHOSIS_000015,2017,20.6847133
YEM,WHOSIS_000015,2002,17.09083802
SUR,WHOSIS_000015,2015,20.62787138
ECU,WHOSIS_000015,2012,21.83202333
THA,WHOSIS_000015,2000,20.71631377
MLI,WHOSIS_000015,2000,15.84480238
ECU,WHOSIS_000015,2007,21.33803126
GMB,WHOSIS_000015,2018,16.37622833
SYR,WHOSIS_000015,2018,18.60169707
EMR,WHOSIS_000015,2006,17.91177411
DJI,WHOSIS_000015,2014,17.11281225
MDG,WHOSIS_000015,2001,15.07257989
HTI,WHOSIS_000015,2000,15.19310752
PSE,WHOSIS_000015,2006,17.25819875
SOM,WHOSIS_000015,2021,12.32804856
LCA,WHOSIS_000015,2008,21.83762973
LAO,WHOSIS_000015,2003,15.24282031
NPL,WHOSIS_000015,2010,18.65634863
VEN,WHOSIS_000015,2012,21.73371908
TCD,WHOSIS_000015,2019,16.05078857
TKM,WHOSIS_000015,2004,16.4943954
ALB,WHOSIS_000015,2006,19.76513015
SEN,WHOSIS_000015,2008,17.3779023
SEAR,WHOSIS_000015,2006,17.91352331
COM,WHOSIS_000015,2004,16.98664703
UGA,WHOSIS_000015,2021,17.32266251
MKD,WHOSIS_000015,2003,17.96965846
SLE,WHOSIS_000015,2011,15.42410744
IND,WHOSIS_000015,2003,17.58517962
GLOBAL,WHOSIS_000015,2011,20.20917815
GMB,WHOSIS_000015,2016,16.29376704
BWA,WHOSIS_000015,2011,15.68664248
LBY,WHOSIS_000015,2012,20.0849241
BTN,WHOSIS_000015,2013,19.97666039
JAM,WHOSIS_000015,2018,18.8472663
ZWE,WHOSIS_000015,2019,14.31397044
LUX,WHOSIS_000015,2002,22.0767391
ZMB,WHOSIS_000015,2007,14.43831497
JOR,WHOSIS_000015,2006,18.87242367
KIR,WHOSIS_000015,2021,14.12346197
MAR,WHOSIS_000015,2010,19.12146574
PRI,WHOSIS_000015,2017,24.19760713
ISL,WHOSIS_000015,2004,23.30562992
ARE,WHOSIS_000015,2001,21.4931067
ETH,WHOSIS_000015,2006,15.47466507
GRC,WHOSIS_000015,2001,22.1640645
HTI,WHOSIS_000015,2005,15.31670288
PHL,WHOSIS_000015,2019,17.48059174
COD,WHOSIS_000015,2018,15.91808546
MMR,WHOSIS_000015,2008,14.99238439
SVN,WHOSIS_000015,2000,20.48144856
AMR,WHOSIS_000015,2006,21.86647894
GHA,WHOSIS_000015,2014,16.37698327
BGR,WHOSIS_000015,2019,19.69893168
PAN,WHOSIS_000015,2012,23.05156476
CHL,WHOSIS_000015,2006,22.58966846
BHR,WHOSIS_000015,2018,19.01646665
EGY,WHOSIS_000015,2015,16.36715788
CZE,WHOSIS_000015,2012,21.25598715
FSM,WHOSIS_000015,2009,15.67041076
ROU,WHOSIS_000015,2015,19.86801401
SGP,WHOSIS_000015,2011,24.2826409
OMN,WHOSIS_000015,2016,18.17885087
GNQ,WHOSIS_000015,2004,16.26940633
CMR,WHOSIS_000015,2015,16.06138132
AUT,WHOSIS_000015,2004,22.52237372
GHA,WHOSIS_000015,2017,16.7274102
RWA,WHOSIS_000015,2013,17.48650956
NGA,WHOSIS_000015,2013,17.98690379
TGO,WHOSIS_000015,2010,15.31714723
PSE,WHOSIS_000015,2019,19.90000935
IRN,WHOSIS_000015,2009,21.8388071
SEAR,WHOSIS_000015,2015,18.67929702
BEN,WHOSIS_000015,2009,17.00325163
DEU,WHOSIS_000015,2018,23.3143009
POL,WHOSIS_000015,2017,21.69220361
BOL,WHOSIS_000015,2020,14.71124973
ZAF,WHOSIS_000015,2009,16.55008377
COG,WHOSIS_000015,2010,14.81557897
SVK,WHOSIS_000015,2008,19.59605233
BFA,WHOSIS_000015,2016,16.4055172
LCA,WHOSIS_000015,2015,22.72808416
STP,WHOSIS_000015,2021,17.52210055
CMR,WHOSIS_000015,2001,14.75037523
GNB,WHOSIS_000015,2019,14.57223496
DJI,WHOSIS_000015,2013,17.02486882
COL,WHOSIS_000015,2008,21.17698133
KEN,WHOSIS_000015,2009,16.41190336
NER,WHOSIS_000015,2019,17.23890832
CZE,WHOSIS_000015,2002,19.49247345
NAM,WHOSIS_000015,2005,14.1216389
CHN,WHOSIS_000015,2009,19.31065411
BDI,WHOSIS_000015,2005,14.37773329
VCT,WHOSIS_000015,2004,20.0939377
IND,WHOSIS_000015,2005,17.87984179
TTO,WHOSIS_000015,2010,20.88647782
AFG,WHOSIS_000015,2005,13.65149415
MYS,WHOSIS_000015,2012,19.47662427
BOL,WHOSIS_000015,2005,18.48175696
EST,WHOSIS_000015,2021,21.02991669
BOL,WHOSIS_000015,2018,19.33097303
ISR,WHOSIS_000015,2001,22.31258773
MDV,WHOSIS_000015,2003,17.33837592
WPR,WHOSIS_000015,2007,20.19375099
MOZ,WHOSIS_000015,2001,14.72090862
PNG,WHOSIS_000015,2014,16.55253697
COM,WHOSIS_000015,2016,17.94943082
GUY,WHOSIS_000015,2002,16.26697807
BHR,WHOSIS_000015,2015,18.96539488
IRQ,WHOSIS_000015,2021,17.95921772
AFR,WHOSIS_000015,2005,15.80505218
HTI,WHOSIS_000015,2013,15.91527239
VNM,WHOSIS_000015,2005,18.77378828
BEL,WHOSIS_000015,2002,21.79619194
USA,WHOSIS_000015,2005,22.09202072
DJI,WHOSIS_000015,2012,16.93609777
IRQ,WHOSIS_000015,2016,20.11186533
RUS,WHOSIS_000015,2011,18.41582257
CRI,WHOSIS_000015,2009,24.55848497
AGO,WHOSIS_000015,2014,16.31137482
LBN,WHOSIS_000015,2003,21.26524204
PAK,WHOSIS_000015,2010,17.20713053
ITA,WHOSIS_000015,2007,23.86653849
PAK,WHOSIS_000015,2020,16.61860257
NAM,WHOSIS_000015,2001,13.94130618
FRA,WHOSIS_000015,2015,25.34315013
VNM,WHOSIS_000015,2002,18.85981431
LKA,WHOSIS_000015,2010,20.1701553
DEU,WHOSIS_000015,2000,21.76029114
DOM,WHOSIS_000015,2015,22.20465794
UKR,WHOSIS_000015,2008,17.32718017
TUR,WHOSIS_000015,2007,21.78796537
EMR,WHOSIS_000015,2009,18.22325347
ISL,WHOSIS_000015,2011,24.07986873
BOL,WHOSIS_000015,2015,19.07625643
SAU,WHOSIS_000015,2002,17.52697871
SWE,WHOSIS_000015,2013,23.96927926
HTI,WHOSIS_000015,2020,15.52428881
GIN,WHOSIS_000015,2008,15.61174202
UZB,WHOSIS_000015,2009,14.46387037
ARE,WHOSIS_000015,2005,22.47658348
TON,WHOSIS_000015,2002,18.08478881
EST,WHOSIS_000015,2016,22.05503651
ETH,WHOSIS_000015,2005,15.09736782
CHL,WHOSIS_000015,2016,24.19541471
WPR,WHOSIS_000015,2017,21.56873097
SWZ,WHOSIS_000015,2012,12.55662368
BGR,WHOSIS_000015,2007,18.43098147
NIC,WHOSIS_000015,2008,23.042878
BWA,WHOSIS_000015,2001,13.94358067
CAF,WHOSIS_000015,2021,12.09197527
LCA,WHOSIS_000015,2014,22.66628007
EMR,WHOSIS_000015,2014,18.58966427
BGD,WHOSIS_000015,2005,17.98411602
AFR,WHOSIS_000015,2010,16.48440932
CAF,WHOSIS_000015,2012,12.05155893
SLE,WHOSIS_000015,2001,15.08325316
CPV,WHOSIS_000015,2012,21.75832565
BHS,WHOSIS_000015,2003,20.16558744
URY,WHOSIS_000015,2008,21.54933238
TCD,WHOSIS_000015,2010,15.28602895
PER,WHOSIS_000015,2008,24.49666475
GRC,WHOSIS_000015,2000,21.80676083
DNK,WHOSIS_000015,2020,23.65605398
EGY,WHOSIS_000015,2014,16.91841932
LCA,WHOSIS_000015,2004,20.37794051
KHM,WHOSIS_000015,2016,17.17624691
STP,WHOSIS_000015,2013,17.49701448
ALB,WHOSIS_000015,2020,19.67182953
ETH,WHOSIS_000015,2009,16.72198978
EUR,WHOSIS_000015,2016,22.0889527
KIR,WHOSIS_000015,2015,14.8581828
COL,WHOSIS_000015,2016,22.45828104
BHS,WHOSIS_000015,2017,20.79572994
MDG,WHOSIS_000015,2003,14.98139494
BHR,WHOSIS_000015,2020,18.17285601
MNG,WHOSIS_000015,2002,15.10229683
ZAF,WHOSIS_000015,2012,17.33302198
MLI,WHOSIS_000015,2002,16.03688419
NIC,WHOSIS_000015,2015,24.27217613
AFR,WHOSIS_000015,2002,15.49359597
CHL,WHOSIS_000015,2019,24.56916856
GIN,WHOSIS_000015,2001,15.48349274
CIV,WHOSIS_000015,2014,16.16981855
PNG,WHOSIS_000015,2021,15.82546539
HND,WHOSIS_000015,2019,18.12682746
HTI,WHOSIS_000015,2010,10.89806606
BRA,WHOSIS_000015,2004,19.95543384
JAM,WHOSIS_000015,2016,18.63819506
MUS,WHOSIS_000015,2001,17.95970037
LKA,WHOSIS_000015,2015,20.70052716
OMN,WHOSIS_000015,2002,18.31191663
IRQ,WHOSIS_000015,2010,19.58567368
LAO,WHOSIS_000015,2007,15.96183175
PRY,WHOSIS_000015,2014,21.60117621
FRA,WHOSIS_000015,2020,24.74057221
BGR,WHOSIS_000015,2001,17.90271998
TCD,WHOSIS_000015,2004,14.73102888
WPR,WHOSIS_000015,2014,21.17864943
GAB,WHOSIS_000015,2008,15.28371543
SVN,WHOSIS_000015,2018,23.46252677
LBN,WHOSIS_000015,2012,21.98505882
UKR,WHOSIS_000015,2020,18.88392892
BHR,WHOSIS_000015,2010,17.27649142
ZWE,WHOSIS_000015,2006,12.657486
GMB,WHOSIS_000015,2009,16.13450978
OMN,WHOSIS_000015,2008,18.63355343
SWE,WHOSIS_000015,2011,23.85034668
PAN,WHOSIS_000015,2013,23.15018788
MYS,WHOSIS_000015,2011,19.1317295
SEN,WHOSIS_000015,2017,17.8994059
HUN,WHOSIS_000015,2014,20.1469017
PRK,WHOSIS_000015,2009,17.69748939
DOM,WHOSIS_000015,2009,21.8512274
LAO,WHOSIS_000015,2006,15.75551932
MLI,WHOSIS_000015,2015,16.71926901
DNK,WHOSIS_000015,2019,23.54762969
FJI,WHOSIS_000015,2019,16.01249437
HTI,WHOSIS_000015,2021,15.16541981
SDN,WHOSIS_000015,2018,19.03032242
ITA,WHOSIS_000015,2012,24.26345513
KHM,WHOSIS_000015,2021,16.76480772
AFR,WHOSIS_000015,2004,15.66213138
WB_UMI,WHOSIS_000015,2011,19.57810755
CMR,WHOSIS_000015,2017,16.43119709
WB_UMI,WHOSIS_000015,2001,18.12829058
HUN,WHOSIS_000015,2017,19.95036268
HTI,WHOSIS_000015,2017,16.17620204
CHN,WHOSIS_000015,2001,17.98165696
BOL,WHOSIS_000015,2004,18.37819339
SYR,WHOSIS_000015,2019,18.71446517
NGA,WHOSIS_000015,2018,18.53158363
MWI,WHOSIS_000015,2018,15.83882647
QAT,WHOSIS_000015,2000,15.18094647
BGR,WHOSIS_000015,2016,19.63016632
SUR,WHOSIS_000015,2006,19.93709956
COM,WHOSIS_000015,2012,17.6602001
SLV,WHOSIS_000015,2001,20.84858019
KGZ,WHOSIS_000015,2016,18.99403861
WB_UMI,WHOSIS_000015,2014,20.19016069
PAK,WHOSIS_000015,2011,17.31608233
SWZ,WHOSIS_000015,2019,14.21692587
BEN,WHOSIS_000015,2003,16.55778582
IND,WHOSIS_000015,2001,17.56575601
BLZ,WHOSIS_000015,2016,21.80840238
BGD,WHOSIS_000015,2015,20.60642044
IDN,WHOSIS_000015,2009,17.32450674
MNE,WHOSIS_000015,2016,20.50450086
USA,WHOSIS_000015,2008,22.61325978
BLZ,WHOSIS_000015,2009,21.40899888
